"TIME","GEO","INDIC_HE","SEX","UNIT","Value","Flag and Footnotes"
"2007","Estonia","Health expectancy in absolute values at 50","Females","Year","20.9",""
"2007","Estonia","Health expectancy in absolute values at 65","Total","Year","9.3",""
"2007","Estonia","Health expectancy in absolute values at 65","Males","Year","7.8",""
"2007","Estonia","Health expectancy in absolute values at 65","Females","Year","10.2",""
"2007","Ireland","Health expectancy in absolute values at birth ","Total","Year","77.5",""
"2007","Ireland","Health expectancy in absolute values at birth ","Males","Year","75.4",""
"2007","Ireland","Health expectancy in absolute values at birth ","Females","Year","79.6",""
"2007","Ireland","Health expectancy in absolute values at 50","Total","Year","29.8",""
"2007","Ireland","Health expectancy in absolute values at 50","Males","Year","28.1",""
"2007","Ireland","Health expectancy in absolute values at 50","Females","Year","31.4",""
"2007","Ireland","Health expectancy in absolute values at 65","Total","Year","17.2",""
"2007","Ireland","Health expectancy in absolute values at 65","Males","Year","15.7",""
"2007","Ireland","Health expectancy in absolute values at 65","Females","Year","18.6",""
"2007","Greece","Health expectancy in absolute values at birth ","Total","Year","73.2",""
"2007","Greece","Health expectancy in absolute values at birth ","Males","Year","71.5",""
"2007","Greece","Health expectancy in absolute values at birth ","Females","Year","74.9",""
"2007","Greece","Health expectancy in absolute values at 50","Total","Year","25.7",""
"2007","Greece","Health expectancy in absolute values at 50","Males","Year","24.8",""
"2007","Greece","Health expectancy in absolute values at 50","Females","Year","26.7",""
"2007","Greece","Health expectancy in absolute values at 65","Total","Year","13.8",""
"2007","Greece","Health expectancy in absolute values at 65","Males","Year","13.5",""
"2007","Greece","Health expectancy in absolute values at 65","Females","Year","14.1",""
"2007","Spain","Health expectancy in absolute values at birth ","Total","Year","71.9",""
"2007","Spain","Health expectancy in absolute values at birth ","Males","Year","70.8",""
"2007","Spain","Health expectancy in absolute values at birth ","Females","Year","73.0",""
"2007","Spain","Health expectancy in absolute values at 50","Total","Year","24.6",""
"2007","Spain","Health expectancy in absolute values at 50","Males","Year","23.8",""
"2007","Spain","Health expectancy in absolute values at 50","Females","Year","25.3",""
"2007","Spain","Health expectancy in absolute values at 65","Total","Year","13.4",""
"2007","Spain","Health expectancy in absolute values at 65","Males","Year","12.8",""
"2007","Spain","Health expectancy in absolute values at 65","Females","Year","13.9",""
"2007","France","Health expectancy in absolute values at birth ","Total","Year","74.0",""
"2007","France","Health expectancy in absolute values at birth ","Males","Year","71.7",""
"2007","France","Health expectancy in absolute values at birth ","Females","Year","76.2",""
"2007","France","Health expectancy in absolute values at 50","Total","Year","26.8",""
"2007","France","Health expectancy in absolute values at 50","Males","Year","25.0",""
"2007","France","Health expectancy in absolute values at 50","Females","Year","28.6",""
"2007","France","Health expectancy in absolute values at 65","Total","Year","15.5",""
"2007","France","Health expectancy in absolute values at 65","Males","Year","13.9",""
"2007","France","Health expectancy in absolute values at 65","Females","Year","16.7",""
"2007","Croatia","Health expectancy in absolute values at birth ","Total","Year",":",""
"2007","Croatia","Health expectancy in absolute values at birth ","Males","Year",":",""
"2007","Croatia","Health expectancy in absolute values at birth ","Females","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 50","Total","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 50","Males","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 50","Females","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 65","Total","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 65","Males","Year",":",""
"2007","Croatia","Health expectancy in absolute values at 65","Females","Year",":",""
"2007","Italy","Health expectancy in absolute values at birth ","Total","Year","73.6",""
"2007","Italy","Health expectancy in absolute values at birth ","Males","Year","72.4",""
"2007","Italy","Health expectancy in absolute values at birth ","Females","Year","74.7",""
"2007","Italy","Health expectancy in absolute values at 50","Total","Year","25.9",""
"2007","Italy","Health expectancy in absolute values at 50","Males","Year","25.1",""
"2007","Italy","Health expectancy in absolute values at 50","Females","Year","26.5",""
"2007","Italy","Health expectancy in absolute values at 65","Total","Year","13.7",""
"2007","Italy","Health expectancy in absolute values at 65","Males","Year","13.2",""
"2007","Italy","Health expectancy in absolute values at 65","Females","Year","14.1",""
"2007","Cyprus","Health expectancy in absolute values at birth ","Total","Year","70.8",""
"2007","Cyprus","Health expectancy in absolute values at birth ","Males","Year","70.1",""
"2007","Cyprus","Health expectancy in absolute values at birth ","Females","Year","71.5",""
"2007","Cyprus","Health expectancy in absolute values at 50","Total","Year","23.3",""
"2007","Cyprus","Health expectancy in absolute values at 50","Males","Year","23.1",""
"2007","Cyprus","Health expectancy in absolute values at 50","Females","Year","23.4",""
"2007","Cyprus","Health expectancy in absolute values at 65","Total","Year","11.4",""
"2007","Cyprus","Health expectancy in absolute values at 65","Males","Year","11.7",""
"2007","Cyprus","Health expectancy in absolute values at 65","Females","Year","11.1",""
"2007","Latvia","Health expectancy in absolute values at birth ","Total","Year","60.7",""
"2007","Latvia","Health expectancy in absolute values at birth ","Males","Year","58.0",""
"2007","Latvia","Health expectancy in absolute values at birth ","Females","Year","63.4",""
"2007","Latvia","Health expectancy in absolute values at 50","Total","Year","16.3",""
"2007","Latvia","Health expectancy in absolute values at 50","Males","Year","14.8",""
"2007","Latvia","Health expectancy in absolute values at 50","Females","Year","17.6",""
"2007","Latvia","Health expectancy in absolute values at 65","Total","Year","7.6",""
"2007","Latvia","Health expectancy in absolute values at 65","Males","Year","7.3",""
"2007","Latvia","Health expectancy in absolute values at 65","Females","Year","7.8",""
"2007","Lithuania","Health expectancy in absolute values at birth ","Total","Year","61.3",""
"2007","Lithuania","Health expectancy in absolute values at birth ","Males","Year","58.0",""
"2007","Lithuania","Health expectancy in absolute values at birth ","Females","Year","64.7",""
"2007","Lithuania","Health expectancy in absolute values at 50","Total","Year","16.8",""
"2007","Lithuania","Health expectancy in absolute values at 50","Males","Year","15.3",""
"2007","Lithuania","Health expectancy in absolute values at 50","Females","Year","18.2",""
"2007","Lithuania","Health expectancy in absolute values at 65","Total","Year","7.9",""
"2007","Lithuania","Health expectancy in absolute values at 65","Males","Year","7.6",""
"2007","Lithuania","Health expectancy in absolute values at 65","Females","Year","8.1",""
"2007","Luxembourg","Health expectancy in absolute values at birth ","Total","Year","74.1",""
"2007","Luxembourg","Health expectancy in absolute values at birth ","Males","Year","72.2",""
"2007","Luxembourg","Health expectancy in absolute values at birth ","Females","Year","75.8",""
"2007","Luxembourg","Health expectancy in absolute values at 50","Total","Year","26.5",""
"2007","Luxembourg","Health expectancy in absolute values at 50","Males","Year","24.9",""
"2007","Luxembourg","Health expectancy in absolute values at 50","Females","Year","27.9",""
"2007","Luxembourg","Health expectancy in absolute values at 65","Total","Year","14.9",""
"2007","Luxembourg","Health expectancy in absolute values at 65","Males","Year","13.3",""
"2007","Luxembourg","Health expectancy in absolute values at 65","Females","Year","16.1",""
"2007","Hungary","Health expectancy in absolute values at birth ","Total","Year","60.6",""
"2007","Hungary","Health expectancy in absolute values at birth ","Males","Year","59.0",""
"2007","Hungary","Health expectancy in absolute values at birth ","Females","Year","62.1",""
"2007","Hungary","Health expectancy in absolute values at 50","Total","Year","15.3",""
"2007","Hungary","Health expectancy in absolute values at 50","Males","Year","14.2",""
"2007","Hungary","Health expectancy in absolute values at 50","Females","Year","16.3",""
"2007","Hungary","Health expectancy in absolute values at 65","Total","Year","7.5",""
"2007","Hungary","Health expectancy in absolute values at 65","Males","Year","7.1",""
"2007","Hungary","Health expectancy in absolute values at 65","Females","Year","7.8",""
"2007","Malta","Health expectancy in absolute values at birth ","Total","Year","76.0",""
"2007","Malta","Health expectancy in absolute values at birth ","Males","Year","74.1",""
"2007","Malta","Health expectancy in absolute values at birth ","Females","Year","77.9",""
"2007","Malta","Health expectancy in absolute values at 50","Total","Year","28.3",""
"2007","Malta","Health expectancy in absolute values at 50","Males","Year","26.7",""
"2007","Malta","Health expectancy in absolute values at 50","Females","Year","29.8",""
"2007","Malta","Health expectancy in absolute values at 65","Total","Year","15.7",""
"2007","Malta","Health expectancy in absolute values at 65","Males","Year","14.3",""
"2007","Malta","Health expectancy in absolute values at 65","Females","Year","16.9",""
"2007","Netherlands","Health expectancy in absolute values at birth ","Total","Year","77.0",""
"2007","Netherlands","Health expectancy in absolute values at birth ","Males","Year","75.3",""
"2007","Netherlands","Health expectancy in absolute values at birth ","Females","Year","78.6",""
"2007","Netherlands","Health expectancy in absolute values at 50","Total","Year","29.5",""
"2007","Netherlands","Health expectancy in absolute values at 50","Males","Year","27.6",""
"2007","Netherlands","Health expectancy in absolute values at 50","Females","Year","31.2",""
